
Rk	team	categories	R1	R2	R3	R4	R5	Pts	Spk	1sts	2nds
NJU struggling to get out of bed	1st	Opening Opposition	View Ballot	Uzair TajuddinⒸ , Sam Adeyemi , Rico ChandraⓉ
Ramias Ice cream addicts	4th	Closing Opposition	View Ballot	Uzair TajuddinⒸ , Sam Adeyemi , Rico ChandraⓉ
Technion K&amp;W	2nd	Closing Government	View Ballot	Uzair TajuddinⒸ , Sam Adeyemi , Rico ChandraⓉ
MUST B	2nd	Opening Government	View Ballot	Harish NatarajanⒸ , Alexandra Lovell , Ahana ChaudhuriⓉ
Sheffield Anglo-American dream team	3rd	Opening Opposition	View Ballot	Harish NatarajanⒸ , Alexandra Lovell , Ahana ChaudhuriⓉ
Vienna KM	1st	Closing Government	View Ballot	Harish NatarajanⒸ , Alexandra Lovell , Ahana ChaudhuriⓉ
ZISU DANA	4th	Closing Opposition	View Ballot	Harish NatarajanⒸ , Alexandra Lovell , Ahana ChaudhuriⓉ
Tin couldn&#x27;t use Lovro so he got a	1st	Closing Opposition	View Ballot	Beatrice CuizonⒸ , Farhana Binte Jigar Farina , Momotaz Rahman Megha
Ramias Destructive Constructives	4th	Closing Government	View Ballot	Beatrice CuizonⒸ , Farhana Binte Jigar Farina , Momotaz Rahman Megha
DAV troops for hire	2nd	Opening Government	View Ballot	Beatrice CuizonⒸ , Farhana Binte Jigar Farina , Momotaz Rahman Megha
Belgrade mother goddesses	3rd	Opening Opposition	View Ballot	Beatrice CuizonⒸ , Farhana Binte Jigar Farina , Momotaz Rahman Megha
Harvard Cambridge IV 2018 QF 1:00:48	1st	Closing Government	View Ballot	Ethan John FloroⒸ , Toru Oga , Nirali RoutⓉ
HUJI Debate Matzochists	4th	Closing Opposition	View Ballot	Ethan John FloroⒸ , Toru Oga , Nirali RoutⓉ
JHU manipulator(s)	3rd	Opening Government	View Ballot	Ethan John FloroⒸ , Toru Oga , Nirali RoutⓉ
Bucharest A	2nd	Opening Opposition	View Ballot	Ethan John FloroⒸ , Toru Oga , Nirali RoutⓉ
Barfi &amp; Gulab Jamun	3rd	Opening Government	View Ballot	KlaudiaⒸ , Andrijana Stojković , Dominic Stanley-Marcus , Antara Labiba NikitaⓉ
Eat pasta Debate fasta	4th	Closing Government	View Ballot	KlaudiaⒸ , Andrijana Stojković , Dominic Stanley-Marcus , Antara Labiba NikitaⓉ
Sciences Po B [🐝] a.k.a. Urtis	2nd	Closing Opposition	View Ballot	KlaudiaⒸ , Andrijana Stojković , Dominic Stanley-Marcus , Antara Labiba NikitaⓉ
Ateneo AV	1st	Opening Opposition	View Ballot	KlaudiaⒸ , Andrijana Stojković , Dominic Stanley-Marcus , Antara Labiba NikitaⓉ
AAAB	4th	Opening Opposition	View Ballot	Katherine HarrisⒸ , OGUNDARE TAYE TOBI
Zi Qiang Bu Xi	1st	Closing Opposition	View Ballot	Katherine HarrisⒸ , OGUNDARE TAYE TOBI
Fusion Sushi Enthusiasts	2nd	Closing Government	View Ballot	Katherine HarrisⒸ , OGUNDARE TAYE TOBI
Vienna Eurasian Taxation Evasion Foundati	3rd	Opening Government	View Ballot	Katherine HarrisⒸ , OGUNDARE TAYE TOBI
Trust the process	2nd	Opening Opposition	View Ballot	Anshuman MishraⒸ , Euan Higgins , Srijan Poudel
Tokyo Garden Dog	3rd	Opening Government	View Ballot	Anshuman MishraⒸ , Euan Higgins , Srijan Poudel
Harvard rachel and nir :)	4th	Closing Government	View Ballot	Anshuman MishraⒸ , Euan Higgins , Srijan Poudel
Hart House BanTan Media &amp; Campaigning Agency	1st	Closing Opposition	View Ballot	Anshuman MishraⒸ , Euan Higgins , Srijan Poudel
Harvard Mattiti and Jennatals	1st	Closing Opposition	View Ballot	Craig McDonaldⒸ , Peace John-Kalio , Velina Andonova , Abu Zar TalibⓉ
MUST Emilsabel	3rd	Closing Government	View Ballot	Craig McDonaldⒸ , Peace John-Kalio , Velina Andonova , Abu Zar TalibⓉ
Sheffield DRMC 01 PTSD	4th	Opening Opposition	View Ballot	Craig McDonaldⒸ , Peace John-Kalio , Velina Andonova , Abu Zar TalibⓉ
Hart House HH #1 Econ Students	2nd	Opening Government	View Ballot	Craig McDonaldⒸ , Peace John-Kalio , Velina Andonova , Abu Zar TalibⓉ
CUHK-Shenzhen D	2nd	Opening Opposition	View Ballot	Joseph LewisⒸ , Jag , Strahinja Batanjski , Jessica SinghⓉ
UWODS The New Areopagus	1st	Closing Government	View Ballot	Joseph LewisⒸ , Jag , Strahinja Batanjski , Jessica SinghⓉ
Imperial Eren Jäger needs to meet equity of	3rd	Opening Government	View Ballot	Joseph LewisⒸ , Jag , Strahinja Batanjski , Jessica SinghⓉ
St. Andrews OA (we promise we&#x27;re listening)	4th	Closing Opposition	View Ballot	Joseph LewisⒸ , Jag , Strahinja Batanjski , Jessica SinghⓉ
Spikey Ball	1st	Opening Opposition	View Ballot	Priyanka DasⒸ , Anais Kneppers , Umar Buckus , Owolabi Victor OluwatobiⓉ
TCD Hist Another Day Another Weigh	2nd	Opening Government	View Ballot	Priyanka DasⒸ , Anais Kneppers , Umar Buckus , Owolabi Victor OluwatobiⓉ
CUHK-Shenzhen Tough Love	3rd	Closing Government	View Ballot	Priyanka DasⒸ , Anais Kneppers , Umar Buckus , Owolabi Victor OluwatobiⓉ
St. Andrews Hegel x La Roux = Ultimate Synthes	4th	Closing Opposition	View Ballot	Priyanka DasⒸ , Anais Kneppers , Umar Buckus , Owolabi Victor OluwatobiⓉ
IHU A	4th	Opening Government	View Ballot	Matt AydinⒸ , Paolo Taino , Pavle Antonijević
Everyone loves DP	1st	Closing Opposition	View Ballot	Matt AydinⒸ , Paolo Taino , Pavle Antonijević
Oxford TA	3rd	Opening Opposition	View Ballot	Matt AydinⒸ , Paolo Taino , Pavle Antonijević
USMA Limon Suo and Riego Dubio	2nd	Closing Government	View Ballot	Matt AydinⒸ , Paolo Taino , Pavle Antonijević
HUJI A&amp;M	4th	Closing Opposition	View Ballot	Nikola MichaylovⒸ , Nasibur Rahaman , Petiho Beatrice , Zach Godley-McAvoyⓉ
Imperial A	1st	Opening Opposition	View Ballot	Nikola MichaylovⒸ , Nasibur Rahaman , Petiho Beatrice , Zach Godley-McAvoyⓉ
Cambridge we&#x27;re sorry	2nd	Opening Government	View Ballot	Nikola MichaylovⒸ , Nasibur Rahaman , Petiho Beatrice , Zach Godley-McAvoyⓉ
NLUO 21 guns	3rd	Closing Government	View Ballot	Nikola MichaylovⒸ , Nasibur Rahaman , Petiho Beatrice , Zach Godley-McAvoyⓉ
Everyday Yusuf strays further from	1st	Closing Government	View Ballot	Milos MarjanovicⒸ , Comfort Ayelomi , Dihan Mashroor Niloy
Zurich In pursuit of dispute	2nd	Opening Opposition	View Ballot	Milos MarjanovicⒸ , Comfort Ayelomi , Dihan Mashroor Niloy
KCL Arriba	4th	Closing Opposition	View Ballot	Milos MarjanovicⒸ , Comfort Ayelomi , Dihan Mashroor Niloy
SDUL That’s Irrel🐘	3rd	Opening Government	View Ballot	Milos MarjanovicⒸ , Comfort Ayelomi , Dihan Mashroor Niloy
Dva Srbina	1st	Closing Opposition	View Ballot	Parth PandyaⒸ , Anshika Singh , Gazi Mahtab , Harsh SinghⓉ
Warwick Lacks Creativity	3rd	Opening Government	View Ballot	Parth PandyaⒸ , Anshika Singh , Gazi Mahtab , Harsh SinghⓉ
Ramias Rajma Chawal	4th	Closing Government	View Ballot	Parth PandyaⒸ , Anshika Singh , Gazi Mahtab , Harsh SinghⓉ
Belgrade coming out of the refrigerator	2nd	Opening Opposition	View Ballot	Parth PandyaⒸ , Anshika Singh , Gazi Mahtab , Harsh SinghⓉ
Fun Dinos at the Bin just vibing	2nd	Opening Opposition	View Ballot	Ilija IvaniševićⒸ , Estera Petrescu , NikunjⓉ , Ofri RazⓉ
TNT	1st	Opening Government	View Ballot	Ilija IvaniševićⒸ , Estera Petrescu , NikunjⓉ , Ofri RazⓉ
CUHK-Shenzhen Gay Bar Queens	4th	Closing Government	View Ballot	Ilija IvaniševićⒸ , Estera Petrescu , NikunjⓉ , Ofri RazⓉ
Ramias Anything	3rd	Closing Opposition	View Ballot	Ilija IvaniševićⒸ , Estera Petrescu , NikunjⓉ , Ofri RazⓉ


team	result	side	ballot	adjudicators
IHU A	4th	Closing Government	View Ballot	Ethan John FloroⒸ , Jessica Singh , Peace John-Kalio , Ofri RazⓉ
CUHK D	1st	Closing Opposition	View Ballot	Ethan John FloroⒸ , Jessica Singh , Peace John-Kalio , Ofri RazⓉ
Pudding Gelado	3rd	Opening Opposition	View Ballot	Ethan John FloroⒸ , Jessica Singh , Peace John-Kalio , Ofri RazⓉ
KCL Arriba	2nd	Opening Government	View Ballot	Ethan John FloroⒸ , Jessica Singh , Peace John-Kalio , Ofri RazⓉ
Ghana A (Fattaw &amp; Elisha)	2nd	Opening Government	View Ballot	Katherine HarrisⒸ , Emmanuel Justice , Sharon Maidanchik , Nirali RoutⓉ
Harvard rachel and nir :)	1st	Opening Opposition	View Ballot	Katherine HarrisⒸ , Emmanuel Justice , Sharon Maidanchik , Nirali RoutⓉ
Sheffield DRMC 01 PTSD	4th	Closing Opposition	View Ballot	Katherine HarrisⒸ , Emmanuel Justice , Sharon Maidanchik , Nirali RoutⓉ
St. Andrews Hegel x La Roux = Ultimate Synthes	3rd	Closing Government	View Ballot	Katherine HarrisⒸ , Emmanuel Justice , Sharon Maidanchik , Nirali RoutⓉ
Warwick JD	1st	Closing Opposition	View Ballot	Umar BuckusⒸ , Alexandra Lovell , Farhana Binte Jigar Farina , Theo DorfnerⓉ
Sciences Po B [🐝] a.k.a. Urtis	4th	Opening Government	View Ballot	Umar BuckusⒸ , Alexandra Lovell , Farhana Binte Jigar Farina , Theo DorfnerⓉ
CUHK-Shenzhen D	2nd	Closing Government	View Ballot	Umar BuckusⒸ , Alexandra Lovell , Farhana Binte Jigar Farina , Theo DorfnerⓉ
Hart House HH #1 Econ Students	3rd	Opening Opposition	View Ballot	Umar BuckusⒸ , Alexandra Lovell , Farhana Binte Jigar Farina , Theo DorfnerⓉ
Dva Srbina	1st	Opening Opposition	View Ballot	KlaudiaⒸ , Matt Aydin , Toru Oga
TNT	2nd	Closing Opposition	View Ballot	KlaudiaⒸ , Matt Aydin , Toru Oga
Harvard Mattiti and Jennatals	4th	Closing Government	View Ballot	KlaudiaⒸ , Matt Aydin , Toru Oga
Imperial A	3rd	Opening Government	View Ballot	KlaudiaⒸ , Matt Aydin , Toru Oga
Tin couldn&#x27;t use Lovro so he got a	1st	Closing Government	View Ballot	Jessica MusulinⒸ , Anshika Singh , Priyanka Das , Srijan Poudel
Zi Qiang Bu Xi	2nd	Opening Opposition	View Ballot	Jessica MusulinⒸ , Anshika Singh , Priyanka Das , Srijan Poudel
NJU struggling to get out of bed	4th	Opening Government	View Ballot	Jessica MusulinⒸ , Anshika Singh , Priyanka Das , Srijan Poudel
UWODS The New Areopagus	3rd	Closing Opposition	View Ballot	Jessica MusulinⒸ , Anshika Singh , Priyanka Das , Srijan Poudel
Sciences Po Z	4th	Closing Government	View Ballot	Parth PandyaⒸ , Elgin Jun Lin , Petiho Beatrice , NikunjⓉ
Haifa Don&#x27;t believe the hype	2nd	Opening Opposition	View Ballot	Parth PandyaⒸ , Elgin Jun Lin , Petiho Beatrice , NikunjⓉ
MUST B	3rd	Closing Opposition	View Ballot	Parth PandyaⒸ , Elgin Jun Lin , Petiho Beatrice , NikunjⓉ
KNUST Andy and Erasmus Kwame Nkrumah B	1st	Opening Government	View Ballot	Parth PandyaⒸ , Elgin Jun Lin , Petiho Beatrice , NikunjⓉ
Fusion Sushi Enthusiasts	4th	Closing Opposition	View Ballot	Joseph LewisⒸ , Euan Higgins , Sébastien Dunne Fulmer , Abu Zar TalibⓉ
Oxford Meta this meta that have you ever	1st	Opening Government	View Ballot	Joseph LewisⒸ , Euan Higgins , Sébastien Dunne Fulmer , Abu Zar TalibⓉ
Bucharest A	2nd	Closing Government	View Ballot	Joseph LewisⒸ , Euan Higgins , Sébastien Dunne Fulmer , Abu Zar TalibⓉ
DAV troops for hire	3rd	Opening Opposition	View Ballot	Joseph LewisⒸ , Euan Higgins , Sébastien Dunne Fulmer , Abu Zar TalibⓉ
smol &amp; tol	1st	Opening Opposition	View Ballot	Mubarrat WasseyⒸ , Anshuman Mishra , Momotaz Rahman Megha
Everyday Yusuf strays further from	4th	Closing Opposition	View Ballot	Mubarrat WasseyⒸ , Anshuman Mishra , Momotaz Rahman Megha
Zagreb P&amp;P	3rd	Closing Government	View Ballot	Mubarrat WasseyⒸ , Anshuman Mishra , Momotaz Rahman Megha
Vienna KM	2nd	Opening Government	View Ballot	Mubarrat WasseyⒸ , Anshuman Mishra , Momotaz Rahman Megha
Barfi &amp; Gulab Jamun	3rd	Closing Government	View Ballot	Milos MarjanovicⒸ , Aliya Fairuz , Sophia Ren
Epistemic Access Issues	1st	Opening Government	View Ballot	Milos MarjanovicⒸ , Aliya Fairuz , Sophia Ren
MUST Emilsabel	4th	Closing Opposition	View Ballot	Milos MarjanovicⒸ , Aliya Fairuz , Sophia Ren
NLUO 21 guns	2nd	Opening Opposition	View Ballot	Milos MarjanovicⒸ , Aliya Fairuz , Sophia Ren
Trust the process	1st	Closing Government	View Ballot	Shudipto R. AhmedⒸ , Anais Kneppers , Zach Godley-McAvoy , Anagha RajeshⓉ
Zurich In pursuit of dispute	3rd	Opening Government	View Ballot	Shudipto R. AhmedⒸ , Anais Kneppers , Zach Godley-McAvoy , Anagha RajeshⓉ
Belgrade coming out of the refrigerator	4th	Closing Opposition	View Ballot	Shudipto R. AhmedⒸ , Anais Kneppers , Zach Godley-McAvoy , Anagha RajeshⓉ
Technion K&amp;W	2nd	Opening Opposition	View Ballot	Shudipto R. AhmedⒸ , Anais Kneppers , Zach Godley-McAvoy , Anagha RajeshⓉ
HUJI A&amp;M	2nd	Opening Opposition	View Ballot	Abhishek AcharyaⒸ , Dihan Mashroor Niloy , Estera Petrescu , Reymund SantanderⓉ
Ramias Destructive Constructives	1st	Opening Government	View Ballot	Abhishek AcharyaⒸ , Dihan Mashroor Niloy , Estera Petrescu , Reymund SantanderⓉ
Ramias Rajma Chawal	4th	Closing Opposition	View Ballot	Abhishek AcharyaⒸ , Dihan Mashroor Niloy , Estera Petrescu , Reymund SantanderⓉ
St. Andrews OA (we promise we&#x27;re listening)	3rd	Closing Government	View Ballot	Abhishek AcharyaⒸ , Dihan Mashroor Niloy , Estera Petrescu , Reymund SantanderⓉ
AAAB	4th	Closing Opposition	View Ballot	Beatrice CuizonⒸ , Andrijana Stojković , Raphael SchmiederⓉ , Rico ChandraⓉ
CUHK-Shenzhen Dancing with rain	2nd	Opening Opposition	View Ballot	Beatrice CuizonⒸ , Andrijana Stojković , Raphael SchmiederⓉ , Rico ChandraⓉ
HUJI Debate Matzochists	1st	Closing Government	View Ballot	Beatrice CuizonⒸ , Andrijana Stojković , Raphael SchmiederⓉ , Rico ChandraⓉ
ZISU DANA	3rd	Opening Government	View Ballot	Beatrice CuizonⒸ , Andrijana Stojković , Raphael SchmiederⓉ , Rico ChandraⓉ
Warwick Lacks Creativity	1st	Closing Opposition	View Ballot	Nikola MichaylovⒸ , Matthew Hamer , Pavle Antonijević , Owolabi Victor OluwatobiⓉ
Sheffield Anglo-American dream team	4th	Opening Government	View Ballot	Nikola MichaylovⒸ , Matthew Hamer , Pavle Antonijević , Owolabi Victor OluwatobiⓉ
SDUL That’s Irrel🐘	3rd	Opening Opposition	View Ballot	Nikola MichaylovⒸ , Matthew Hamer , Pavle Antonijević , Owolabi Victor OluwatobiⓉ
Ramias Anything	2nd	Closing Government	View Ballot	Nikola MichaylovⒸ , Matthew Hamer , Pavle Antonijević , Owolabi Victor OluwatobiⓉ
Eat pasta Debate fasta	1st	Opening Opposition	View Ballot	Prashasti SaxenaⒸ , Comfort Ayelomi , Donner Tang
CUHK-Shenzhen Gay Bar Queens	3rd	Closing Opposition	View Ballot	Prashasti SaxenaⒸ , Comfort Ayelomi , Donner Tang
CUHK-Shenzhen ENTJ-A	2nd	Opening Government	View Ballot	Prashasti SaxenaⒸ , Comfort Ayelomi , Donner Tang
Ramias Ice cream addicts	4th	Closing Government	View Ballot	Prashasti SaxenaⒸ , Comfort Ayelomi , Donner Tang
Tokyo Garden Dog	2nd	Closing Opposition	View Ballot	Namita PandeyⒸ , S Sriram , Vaibhav Chadha , Antara Labiba NikitaⓉ
CUHK-Shenzhen Tough Love	3rd	Opening Government	View Ballot	Namita PandeyⒸ , S Sriram , Vaibhav Chadha , Antara Labiba NikitaⓉ
Haifa A &amp; T	4th	Closing Government	View Ballot	Namita PandeyⒸ , S Sriram , Vaibhav Chadha , Antara Labiba NikitaⓉ
JHU manipulator(s)	1st	Opening Opposition	View Ballot	Namita PandeyⒸ , S Sriram , Vaibhav Chadha , Antara Labiba NikitaⓉ
Everyone loves DP	2nd	Opening Opposition	View Ballot	Ilija IvaniševićⒸ , Jag , Lucy McManus
Ateneo AV	1st	Opening Government	View Ballot	Ilija IvaniševićⒸ , Jag , Lucy McManus
Zagreb Tba ZG	3rd	Closing Opposition	View Ballot	Ilija IvaniševićⒸ , Jag , Lucy McManus
Hart House BanTan Media &amp; Campaigning Agency	4th	Closing Government	View Ballot	Ilija IvaniševićⒸ , Jag , Lucy McManus
IHU EandM	4th	Closing Opposition	View Ballot	Sebastian DassoⒸ , Gazi Mahtab , Nasibur Rahaman
Oxford TA	3rd	Closing Government	View Ballot	Sebastian DassoⒸ , Gazi Mahtab , Nasibur Rahaman
Zagreb Tittytum	2nd	Opening Government	View Ballot	Sebastian DassoⒸ , Gazi Mahtab , Nasibur Rahaman
Vienna Eurasian Taxation Evasion Foundati	1st	Opening Opposition	View Ballot	Sebastian DassoⒸ , Gazi Mahtab , Nasibur Rahaman
Sciences Po Schrödinger&#x27;s Chad	3rd	Opening Opposition	View Ballot	Alex McCreadieⒸ , OGUNDARE TAYE TOBI , Velina Andonova
Imperial Eren Jäger needs to meet equity of	4th	Closing Government	View Ballot	Alex McCreadieⒸ , OGUNDARE TAYE TOBI , Velina Andonova
Sheffield THE FEARLESS FLYERS	1st	Closing Opposition	View Ballot	Alex McCreadieⒸ , OGUNDARE TAYE TOBI , Velina Andonova
Belgrade mother goddesses	2nd	Opening Government	View Ballot	Alex McCreadieⒸ , OGUNDARE TAYE TOBI , Velina Andonova
Spikey Ball	4th	Closing Government	View Ballot	Matt CaitoⒸ , Erica Liu , Paolo Taino
My favourite childhood memmory is	1st	Closing Opposition	View Ballot	Matt CaitoⒸ , Erica Liu , Paolo Taino
Harvard Cambridge IV 2018 QF 1:00:48	3rd	Opening Government	View Ballot	Matt CaitoⒸ , Erica Liu , Paolo Taino
Trivium Extension 🤝 Equity Announcement	2nd	Opening Opposition	View Ballot	Matt CaitoⒸ , Erica Liu , Paolo Taino
Fun Dinos at the Bin just vibing	3rd	Closing Government	View Ballot	Craig McDonaldⒸ , Sam Adeyemi , Strahinja Batanjski , Harsh SinghⓉ
TCD Hist Another Day Another Weigh	2nd	Closing Opposition	View Ballot	Craig McDonaldⒸ , Sam Adeyemi , Strahinja Batanjski , Harsh SinghⓉ
USMA Limon Suo and Riego Dubio	4th	Opening Government	View Ballot	Craig McDonaldⒸ , Sam Adeyemi , Strahinja Batanjski , Harsh SinghⓉ
Cambridge we&#x27;re sorry	1st	Opening Opposition	View Ballot	Craig McDonaldⒸ , Sam Adeyemi , Strahinja Batanjski , Harsh SinghⓉ


team	result	side	ballot	adjudicators
Swing A	1st	Opening Opposition	View Ballot	KlaudiaⒸ , Idris Ibrahim , Nasibur Rahaman , Theo DorfnerⓉ
CUHK-Shenzhen ENTJ-A	3rd	Closing Government	View Ballot	KlaudiaⒸ , Idris Ibrahim , Nasibur Rahaman , Theo DorfnerⓉ
CUHK-Shenzhen Tough Love	4th	Closing Opposition	View Ballot	KlaudiaⒸ , Idris Ibrahim , Nasibur Rahaman , Theo DorfnerⓉ
Belgrade coming out of the refrigerator	2nd	Opening Government	View Ballot	KlaudiaⒸ , Idris Ibrahim , Nasibur Rahaman , Theo DorfnerⓉ
Epistemic Access Issues	1st	Opening Opposition	View Ballot	Craig McDonaldⒸ , Jessica Singh , OGUNDARE TAYE TOBI , Anagha RajeshⓉ
JHU manipulator(s)	3rd	Closing Government	View Ballot	Craig McDonaldⒸ , Jessica Singh , OGUNDARE TAYE TOBI , Anagha RajeshⓉ
Zagreb Tba ZG	4th	Opening Government	View Ballot	Craig McDonaldⒸ , Jessica Singh , OGUNDARE TAYE TOBI , Anagha RajeshⓉ
Bucharest A	2nd	Closing Opposition	View Ballot	Craig McDonaldⒸ , Jessica Singh , OGUNDARE TAYE TOBI , Anagha RajeshⓉ
Spikey Ball	3rd	Closing Opposition	View Ballot	Alex McCreadieⒸ , Elgin Jun Lin , Strahinja Batanjski , Harsh SinghⓉ
NJU struggling to get out of bed	4th	Closing Government	View Ballot	Alex McCreadieⒸ , Elgin Jun Lin , Strahinja Batanjski , Harsh SinghⓉ
Harvard Mattiti and Jennatals	1st	Opening Opposition	View Ballot	Alex McCreadieⒸ , Elgin Jun Lin , Strahinja Batanjski , Harsh SinghⓉ
NLUO 21 guns	2nd	Opening Government	View Ballot	Alex McCreadieⒸ , Elgin Jun Lin , Strahinja Batanjski , Harsh SinghⓉ
AAAB	3rd	Closing Government	View Ballot	Comfort AyelomiⒸ , Farhana Binte Jigar Farina , Matthew Hamer
IHU A	4th	Closing Opposition	View Ballot	Comfort AyelomiⒸ , Farhana Binte Jigar Farina , Matthew Hamer
Ramias Ice cream addicts	1st	Opening Government	View Ballot	Comfort AyelomiⒸ , Farhana Binte Jigar Farina , Matthew Hamer
Ramias Rajma Chawal	2nd	Opening Opposition	View Ballot	Comfort AyelomiⒸ , Farhana Binte Jigar Farina , Matthew Hamer
Fusion Sushi Enthusiasts	4th	Opening Government	View Ballot	Nikola MichaylovⒸ , Anais Kneppers , Dihan Mashroor Niloy , Antara Labiba NikitaⓉ
CUHK-Shenzhen Dancing with rain	3rd	Closing Government	View Ballot	Nikola MichaylovⒸ , Anais Kneppers , Dihan Mashroor Niloy , Antara Labiba NikitaⓉ
Imperial Eren Jäger needs to meet equity of	1st	Closing Opposition	View Ballot	Nikola MichaylovⒸ , Anais Kneppers , Dihan Mashroor Niloy , Antara Labiba NikitaⓉ
ZISU DANA	2nd	Opening Opposition	View Ballot	Nikola MichaylovⒸ , Anais Kneppers , Dihan Mashroor Niloy , Antara Labiba NikitaⓉ
Zi Qiang Bu Xi	2nd	Opening Government	View Ballot	Umar BuckusⒸ , Jag , Uzair Tajuddin
Oxford Meta this meta that have you ever	3rd	Closing Government	View Ballot	Umar BuckusⒸ , Jag , Uzair Tajuddin
Vienna KM	1st	Opening Opposition	View Ballot	Umar BuckusⒸ , Jag , Uzair Tajuddin
Trivium Extension 🤝 Equity Announcement	4th	Closing Opposition	View Ballot	Umar BuckusⒸ , Jag , Uzair Tajuddin
Eat pasta Debate fasta	3rd	Opening Government	View Ballot	Parth PandyaⒸ , Estera Petrescu , Sharon Maidanchik , Rico ChandraⓉ
Sciences Po B [🐝] a.k.a. Urtis	2nd	Opening Opposition	View Ballot	Parth PandyaⒸ , Estera Petrescu , Sharon Maidanchik , Rico ChandraⓉ
Zurich In pursuit of dispute	1st	Closing Government	View Ballot	Parth PandyaⒸ , Estera Petrescu , Sharon Maidanchik , Rico ChandraⓉ
Belgrade mother goddesses	4th	Closing Opposition	View Ballot	Parth PandyaⒸ , Estera Petrescu , Sharon Maidanchik , Rico ChandraⓉ
Tin couldn&#x27;t use Lovro so he got a	1st	Opening Opposition	View Ballot	Ruth SilcoffⒸ , Prashasti Saxena , Sébastien Dunne Fulmer
Dva Srbina	3rd	Closing Government	View Ballot	Ruth SilcoffⒸ , Prashasti Saxena , Sébastien Dunne Fulmer
Everyone loves DP	4th	Opening Government	View Ballot	Ruth SilcoffⒸ , Prashasti Saxena , Sébastien Dunne Fulmer
Ateneo AV	2nd	Closing Opposition	View Ballot	Ruth SilcoffⒸ , Prashasti Saxena , Sébastien Dunne Fulmer
Barfi &amp; Gulab Jamun	2nd	Opening Opposition	View Ballot	Ethan John FloroⒸ , Erica Liu , Sam Adeyemi , Raphael SchmiederⓉ
Sciences Po Z	4th	Closing Opposition	View Ballot	Ethan John FloroⒸ , Erica Liu , Sam Adeyemi , Raphael SchmiederⓉ
Oxford TA	3rd	Opening Government	View Ballot	Ethan John FloroⒸ , Erica Liu , Sam Adeyemi , Raphael SchmiederⓉ
HUJI A&amp;M	1st	Closing Government	View Ballot	Ethan John FloroⒸ , Erica Liu , Sam Adeyemi , Raphael SchmiederⓉ
Fun Dinos at the Bin just vibing	2nd	Closing Opposition	View Ballot	Jessica MusulinⒸ , Emmanuel Justice , Pavle Antonijević
Tokyo Garden Dog	1st	Opening Opposition	View Ballot	Jessica MusulinⒸ , Emmanuel Justice , Pavle Antonijević
MUST B	3rd	Closing Government	View Ballot	Jessica MusulinⒸ , Emmanuel Justice , Pavle Antonijević
Ramias Anything	4th	Opening Government	View Ballot	Jessica MusulinⒸ , Emmanuel Justice , Pavle Antonijević
MUST Emilsabel	3rd	Opening Opposition	View Ballot	Momotaz Rahman MeghaⒸ , Ofri Raz , Srijan Poudel
Sheffield DRMC 01 PTSD	1st	Closing Government	View Ballot	Momotaz Rahman MeghaⒸ , Ofri Raz , Srijan Poudel
Sheffield Anglo-American dream team	2nd	Closing Opposition	View Ballot	Momotaz Rahman MeghaⒸ , Ofri Raz , Srijan Poudel
St. Andrews OA (we promise we&#x27;re listening)	4th	Opening Government	View Ballot	Momotaz Rahman MeghaⒸ , Ofri Raz , Srijan Poudel
smol &amp; tol	2nd	Closing Government	View Ballot	Sebastian DassoⒸ , Katherine Harris , Toru Oga
My favourite childhood memmory is	1st	Opening Government	View Ballot	Sebastian DassoⒸ , Katherine Harris , Toru Oga
Cambridge we&#x27;re sorry	4th	Closing Opposition	View Ballot	Sebastian DassoⒸ , Katherine Harris , Toru Oga
KNUST Andy and Erasmus Kwame Nkrumah B	3rd	Opening Opposition	View Ballot	Sebastian DassoⒸ , Katherine Harris , Toru Oga
Ghana A (Fattaw &amp; Elisha)	3rd	Closing Opposition	View Ballot	Ilija IvaniševićⒸ , S Sriram , Sophia Ren , Abu Zar TalibⓉ
Sciences Po Schrödinger&#x27;s Chad	4th	Closing Government	View Ballot	Ilija IvaniševićⒸ , S Sriram , Sophia Ren , Abu Zar TalibⓉ
USMA Limon Suo and Riego Dubio	2nd	Opening Opposition	View Ballot	Ilija IvaniševićⒸ , S Sriram , Sophia Ren , Abu Zar TalibⓉ
St. Andrews Hegel x La Roux = Ultimate Synthes	1st	Opening Government	View Ballot	Ilija IvaniševićⒸ , S Sriram , Sophia Ren , Abu Zar TalibⓉ
UWODS The New Areopagus	1st	Opening Government	View Ballot	Sher MayⒸ , Alexandra Lovell , Paolo Taino
Haifa Don&#x27;t believe the hype	4th	Closing Opposition	View Ballot	Sher MayⒸ , Alexandra Lovell , Paolo Taino
Sheffield THE FEARLESS FLYERS	3rd	Closing Government	View Ballot	Sher MayⒸ , Alexandra Lovell , Paolo Taino
Zagreb P&amp;P	2nd	Opening Opposition	View Ballot	Sher MayⒸ , Alexandra Lovell , Paolo Taino
IHU EandM	4th	Closing Government	View Ballot	Matt AydinⒸ , Anshika Singh , Nirali Rout , Petiho Beatrice
Pudding Gelado	3rd	Closing Opposition	View Ballot	Matt AydinⒸ , Anshika Singh , Nirali Rout , Petiho Beatrice
CUHK-Shenzhen Gay Bar Queens	2nd	Opening Opposition	View Ballot	Matt AydinⒸ , Anshika Singh , Nirali Rout , Petiho Beatrice
